frame_id,track_id,x1,y1,x2,y2,confidence,timestamp
69,1,677.67,139.96,724.73,223.83,0.7994,5.75
70,1,685.55,137.25,732.16,220.78,0.7945,5.833
71,1,691.15,134.6,738.33,220.05,0.8495,5.917
72,1,695.24,133.5,743.32,220.32,0.8143,6.0
73,1,698.75,131.93,748.12,220.07,0.7062,6.083
74,1,702.19,130.76,751.5,218.87,0.6547,6.167
75,1,707.64,113.29,763.69,213.44,0.812,6.25
76,1,709.96,106.82,767.39,208.93,0.8145,6.333
77,1,712.31,118.52,761.19,203.99,0.6932,6.417
78,1,711.43,107.31,766.27,202.86,0.7968,6.5
79,1,711.55,104.15,767.74,201.5,0.8373,6.583
80,1,715.79,103.29,768.0,198.24,0.6968,6.667
81,1,722.23,102.95,768.0,195.13,0.7073,6.75
82,1,727.86,102.48,768.0,193.46,0.624,6.833
83,1,732.48,104.11,768.0,192.36,0.5648,6.917
84,1,734.89,106.06,768.0,192.26,0.5637,7.0
174,3,71.93,355.21,281.62,429.09,0.6434,14.5
176,3,42.96,332.2,320.44,431.02,0.4606,14.667
327,7,595.47,6.72,627.12,61.82,0.5808,27.25
328,7,601.56,7.33,635.57,66.68,0.6018,27.333
329,7,609.94,8.53,642.7,65.81,0.6913,27.417
330,7,615.26,10.82,649.16,70.39,0.6736,27.5
331,7,622.45,13.39,654.93,70.68,0.6085,27.583
332,7,628.8,15.08,661.31,73.07,0.7385,27.667
333,7,635.35,16.39,667.46,73.83,0.7061,27.75
334,7,642.21,17.27,675.15,76.96,0.6397,27.833
335,7,648.44,18.68,682.24,80.62,0.6707,27.917
336,7,654.93,20.51,688.69,82.23,0.5992,28.0
337,7,663.72,23.04,694.58,79.47,0.6184,28.083
338,7,665.48,24.68,699.45,85.33,0.6611,28.167
339,7,672.67,25.61,706.98,86.54,0.4204,28.25
340,7,682.83,27.41,715.03,84.57,0.4815,28.333
341,7,687.55,27.7,721.06,86.71,0.6064,28.417
342,7,695.52,27.99,728.68,86.24,0.6,28.5
343,7,703.34,29.14,736.02,86.7,0.7245,28.583
344,7,708.71,28.99,742.35,88.34,0.7432,28.667
345,7,717.12,29.14,749.45,86.14,0.6724,28.75
346,7,724.86,33.29,756.55,89.66,0.6238,28.833
347,7,729.98,33.23,762.67,91.62,0.4444,28.917
348,7,739.38,34.76,766.52,82.51,0.4808,29.0
349,7,743.65,33.69,768.0,84.29,0.4576,29.083
488,9,6.09,42.69,36.56,116.79,0.8016,40.667
489,9,10.75,43.71,41.05,116.5,0.8489,40.75
490,9,15.98,43.23,47.11,117.02,0.8205,40.833
491,9,18.52,41.2,50.22,115.86,0.7807,40.917
492,9,21.21,39.39,52.9,114.02,0.7915,41.0
493,9,24.68,38.36,57.31,115.56,0.8203,41.083
494,9,31.87,38.53,63.97,114.09,0.8395,41.167
495,9,39.94,38.67,72.15,112.73,0.82,41.25
496,9,45.76,39.03,78.78,113.14,0.8432,41.333
497,9,49.97,39.36,83.31,112.89,0.8632,41.417
498,9,53.81,38.73,87.72,113.34,0.7546,41.5
499,9,56.01,37.58,89.79,112.74,0.7829,41.583
500,9,60.38,36.34,94.31,112.24,0.8112,41.667
501,9,69.14,35.85,103.66,111.56,0.8234,41.75
502,9,76.44,36.82,111.27,110.98,0.8233,41.833
503,9,80.97,35.88,117.37,111.0,0.8191,41.917
504,9,84.02,34.52,121.04,110.01,0.8191,42.0
505,9,87.24,33.14,123.53,108.24,0.7916,42.083
506,9,90.86,31.95,127.41,109.31,0.7647,42.167
507,9,97.2,30.58,133.81,108.5,0.8229,42.25
508,9,106.05,30.91,142.65,107.4,0.8343,42.333
509,9,111.84,31.56,148.73,107.26,0.8764,42.417
510,9,115.73,31.24,153.22,106.58,0.8143,42.5
511,9,119.72,30.64,156.66,105.55,0.8398,42.583
512,9,122.85,29.4,158.76,103.99,0.8397,42.667
513,9,127.89,27.41,164.24,104.41,0.7941,42.75
514,9,137.17,27.02,174.08,103.99,0.8049,42.833
515,9,143.72,26.95,181.6,104.81,0.8355,42.917
516,9,147.73,25.93,186.74,105.29,0.8465,43.0
517,9,151.47,23.88,190.46,102.71,0.8177,43.083
518,9,155.54,21.53,192.64,98.15,0.743,43.167
519,9,159.86,19.35,196.59,97.14,0.8035,43.25
520,9,166.36,18.35,202.75,95.83,0.8035,43.333
521,9,173.21,17.78,210.94,95.62,0.7637,43.417
522,9,177.23,17.62,216.09,94.76,0.8009,43.5
523,9,181.88,16.75,220.97,94.26,0.7545,43.583
524,9,186.97,14.98,223.99,89.82,0.7911,43.667
525,9,190.8,13.29,226.82,87.96,0.7983,43.75
526,9,195.44,10.89,231.49,87.24,0.7947,43.833
527,9,200.8,9.44,237.6,87.74,0.7884,43.917
528,9,205.41,8.46,242.55,87.0,0.8082,44.0
529,9,206.1,6.57,244.18,85.48,0.8017,44.083
529,10,64.37,360.82,241.26,429.36,0.4384,44.083
530,9,211.98,5.35,248.04,80.04,0.7056,44.167
531,9,208.38,2.06,245.73,77.6,0.7067,44.25
532,9,216.36,0.54,252.44,75.19,0.7383,44.333
533,9,224.54,0.0,260.36,73.81,0.8007,44.417
534,9,229.97,0.0,265.68,72.99,0.8361,44.5
535,9,233.38,0.0,268.34,71.56,0.8122,44.583
536,9,236.05,0.0,270.08,70.01,0.8312,44.667
537,9,240.26,0.0,271.33,64.65,0.7763,44.75
538,9,243.92,0.0,273.45,62.39,0.6906,44.833
539,9,248.04,0.0,277.01,61.35,0.6902,44.917
540,9,251.91,0.0,280.78,60.94,0.8101,45.0
541,9,255.06,0.0,283.65,60.26,0.7641,45.083
542,9,259.03,0.0,286.63,58.03,0.7482,45.167
543,9,263.56,0.0,287.79,50.21,0.6702,45.25
544,9,267.27,0.0,289.81,46.38,0.524,45.333
545,9,271.66,0.04,292.84,42.82,0.6016,45.417
546,9,274.3,0.37,295.49,41.9,0.6794,45.5
547,9,276.04,0.43,297.35,40.91,0.6882,45.583
548,9,276.63,0.82,297.97,40.05,0.6956,45.667
548,11,511.87,0.0,547.22,45.41,0.5822,45.667
549,9,278.26,0.58,298.59,36.87,0.5153,45.75
567,16,591.58,4.23,621.29,64.12,0.6157,47.25
568,16,596.45,6.81,625.89,66.03,0.6855,47.333
569,16,602.22,8.24,634.13,72.39,0.4882,47.417
570,16,608.3,10.03,639.99,73.84,0.6608,47.5
571,16,614.29,11.67,645.77,75.05,0.6924,47.583
572,16,620.77,12.43,652.16,75.92,0.6069,47.667
573,16,626.51,13.71,658.16,77.79,0.5951,47.75
574,16,632.99,15.46,663.0,75.74,0.636,47.833
575,16,640.32,17.33,669.99,76.68,0.5384,47.917
576,16,646.33,18.71,676.46,78.79,0.6071,48.0
577,16,651.33,19.39,683.47,83.58,0.5939,48.083
578,16,652.46,21.51,685.56,84.97,0.4406,48.167
580,16,668.7,30.14,698.66,87.47,0.5371,48.333
581,16,678.96,30.98,707.32,83.9,0.5572,48.417
582,16,682.07,27.89,713.22,85.82,0.6943,48.5
583,16,687.55,26.46,719.78,86.01,0.7653,48.583
584,16,694.9,26.24,726.3,83.95,0.6412,48.667
585,16,698.87,25.31,731.27,84.49,0.7,48.75
586,16,704.58,25.49,737.96,86.53,0.7377,48.833
587,16,710.1,26.62,743.52,87.0,0.6613,48.917
588,16,716.72,27.57,748.71,84.82,0.6475,49.0
589,16,724.72,27.75,756.81,85.34,0.6608,49.083
590,16,730.88,28.06,762.65,85.01,0.5615,49.167
591,16,738.25,31.26,765.05,79.46,0.4569,49.25
592,16,743.09,32.71,768.0,78.72,0.4454,49.333
593,16,746.31,32.84,768.0,78.02,0.3557,49.417
