frame_id,track_id,x1,y1,x2,y2,confidence,timestamp
725,1,412.86,108.56,539.92,399.74,0.9132,12.095
725,7,495.63,231.65,675.38,400.74,0.8338,12.095
726,1,413.19,108.28,540.01,399.49,0.9128,12.112
726,7,495.75,230.26,675.06,400.59,0.8539,12.112
727,1,413.38,108.01,540.08,399.45,0.9113,12.129
727,7,495.63,229.18,674.34,400.63,0.8477,12.129
728,1,413.53,107.26,540.3,399.33,0.9063,12.145
728,7,496.28,227.9,674.35,400.54,0.8202,12.145
729,1,413.68,106.62,540.45,399.18,0.9083,12.162
729,7,496.45,227.27,673.59,400.64,0.8484,12.162
730,1,413.89,105.88,540.72,398.94,0.9101,12.179
730,7,496.63,226.45,673.02,400.67,0.8634,12.179
731,1,414.04,105.74,540.76,398.84,0.9098,12.196
731,7,496.64,225.18,672.76,400.71,0.8791,12.196
732,1,414.21,105.35,541.01,398.97,0.9139,12.212
732,7,495.76,224.15,672.53,401.93,0.8873,12.212
733,1,414.36,104.95,541.29,399.15,0.909,12.229
733,7,495.92,223.37,672.3,402.37,0.8929,12.229
734,1,414.62,104.96,541.53,399.4,0.9078,12.246
734,7,495.95,222.34,671.75,402.42,0.8806,12.246
735,1,414.7,105.02,541.49,399.49,0.9084,12.262
735,7,496.54,221.58,671.46,402.38,0.8831,12.262
736,1,414.87,105.0,541.56,399.6,0.9081,12.279
736,7,497.02,220.73,671.17,402.33,0.874,12.279
737,1,414.97,105.02,541.5,399.66,0.9098,12.296
737,7,497.57,219.56,671.36,402.39,0.856,12.296
738,1,415.07,104.83,541.38,399.52,0.9094,12.312
738,7,498.1,218.6,671.15,402.37,0.8622,12.312
739,1,415.21,104.8,541.27,399.47,0.9079,12.329
739,7,498.82,217.95,670.97,402.42,0.8667,12.329
740,1,415.31,104.93,541.03,399.56,0.9059,12.346
740,7,499.59,217.45,670.94,402.59,0.8879,12.346
741,1,415.28,104.8,540.78,399.74,0.9037,12.362
741,7,500.2,216.83,670.92,402.79,0.872,12.362
742,1,415.48,104.5,540.75,399.86,0.9033,12.379
742,7,500.8,215.88,671.05,402.86,0.8952,12.379
743,1,415.63,104.36,540.57,399.96,0.9032,12.396
743,7,501.57,215.31,670.92,402.76,0.9068,12.396
744,1,415.88,104.21,540.51,400.04,0.9024,12.412
744,7,502.48,214.5,671.2,402.63,0.9032,12.412
745,1,415.9,104.0,540.21,400.14,0.9023,12.429
745,7,503.19,214.17,671.17,402.76,0.9077,12.429
746,1,416.15,103.85,540.06,400.14,0.9032,12.446
746,7,504.03,213.78,671.37,402.89,0.8973,12.446
747,1,416.22,103.67,539.69,400.17,0.9046,12.462
747,7,504.88,213.2,671.75,402.91,0.904,12.462
748,1,415.97,103.38,539.03,400.29,0.9046,12.479
748,7,505.68,212.11,672.44,402.82,0.9012,12.479
749,1,415.87,103.24,538.32,400.22,0.9034,12.496
749,7,506.98,211.31,673.49,402.75,0.9012,12.496
750,1,415.6,102.88,537.51,400.16,0.9063,12.513
750,7,508.14,210.34,674.78,402.84,0.9039,12.513
751,1,415.52,102.66,536.78,400.07,0.9059,12.529
751,7,509.11,209.02,676.05,402.79,0.9067,12.529
752,1,415.35,102.23,535.99,399.97,0.9026,12.546
752,7,510.08,207.44,677.46,402.76,0.9081,12.546
753,1,415.29,102.05,535.31,399.98,0.9033,12.563
753,7,510.3,205.67,678.44,402.98,0.8941,12.563
754,1,415.14,101.81,534.61,400.12,0.903,12.579
754,7,510.24,204.39,678.43,402.66,0.8871,12.579
755,1,415.05,101.51,533.97,400.1,0.9049,12.596
755,7,511.07,202.28,680.08,402.44,0.8873,12.596
756,1,414.78,100.97,533.21,400.19,0.9038,12.613
756,7,511.2,199.69,681.42,402.36,0.8975,12.613
757,1,414.52,100.69,532.39,400.21,0.9053,12.629
757,7,512.23,199.37,681.65,401.81,0.8886,12.629
758,1,413.87,99.57,531.56,400.42,0.9048,12.646
758,7,513.02,198.63,682.31,401.54,0.8977,12.646
759,1,413.39,98.69,530.81,400.54,0.9081,12.663
759,7,513.88,197.78,683.46,401.7,0.9004,12.663
760,1,412.95,98.13,529.92,400.52,0.911,12.679
760,7,515.08,197.53,684.17,401.49,0.9039,12.679
761,1,412.62,98.13,528.99,400.63,0.9126,12.696
761,7,515.98,197.06,684.85,401.47,0.8935,12.696
762,1,412.25,98.46,527.82,400.55,0.9116,12.713
762,7,517.86,197.31,686.01,401.49,0.9105,12.713
763,1,411.89,99.3,526.54,400.57,0.9125,12.729
763,7,518.81,197.41,686.73,401.78,0.9058,12.729
764,1,411.1,99.63,525.05,400.59,0.9123,12.746
764,7,520.36,196.89,687.82,401.51,0.9083,12.746
765,1,409.87,99.58,523.23,400.57,0.9154,12.763
765,7,521.82,196.36,688.97,401.6,0.9084,12.763
766,1,408.68,99.57,521.56,400.55,0.9171,12.779
766,7,523.1,195.66,690.03,401.64,0.9153,12.779
767,1,407.93,99.51,520.39,400.59,0.9182,12.796
767,7,524.32,194.51,691.32,401.78,0.917,12.796
768,1,407.38,99.75,519.26,400.21,0.9107,12.813
768,7,525.73,193.45,692.43,401.77,0.9083,12.813
769,1,406.61,99.51,518.26,400.25,0.9116,12.829
769,7,527.3,193.04,693.24,401.87,0.894,12.829
770,1,405.83,99.31,517.2,400.2,0.9071,12.846
770,7,528.9,192.12,694.21,401.77,0.9009,12.846
771,1,404.97,99.25,516.19,400.62,0.9052,12.863
771,7,530.15,191.37,694.68,401.66,0.9046,12.863
772,1,404.22,99.01,515.3,400.8,0.9031,12.88
772,7,531.25,190.89,694.94,401.72,0.906,12.88
773,1,403.49,98.4,514.49,400.9,0.9017,12.896
773,7,532.19,190.36,695.02,401.73,0.9064,12.896
774,1,402.44,96.67,513.63,400.86,0.9014,12.913
774,7,532.92,189.77,694.97,401.74,0.9119,12.913
775,1,401.58,96.53,512.41,400.79,0.9023,12.93
775,7,533.53,189.08,694.88,401.74,0.91,12.93
776,1,400.73,96.44,511.17,400.75,0.9002,12.946
776,7,534.1,188.15,694.94,401.79,0.9072,12.946
777,1,400.33,96.33,510.28,400.47,0.8933,12.963
777,7,534.42,186.81,695.02,401.82,0.9095,12.963
778,1,400.0,95.62,509.67,400.37,0.8923,12.98
778,7,534.89,185.72,695.01,401.78,0.9106,12.98
779,1,399.85,95.61,508.92,399.93,0.8893,12.996
779,7,535.19,184.57,694.85,401.67,0.9133,12.996
780,1,399.65,95.32,508.26,399.78,0.889,13.013
780,7,535.48,183.86,694.51,401.68,0.9137,13.013
781,1,399.63,96.23,507.38,399.52,0.8902,13.03
781,7,535.71,183.14,694.2,401.72,0.9144,13.03
782,1,399.6,96.52,506.34,398.01,0.8805,13.046
782,7,535.82,182.54,693.72,401.71,0.909,13.046
783,1,400.03,97.07,505.49,395.78,0.8731,13.063
783,7,535.98,182.02,693.27,401.64,0.9098,13.063
784,1,400.28,97.23,504.65,393.6,0.8673,13.08
784,7,536.0,181.67,692.68,401.67,0.9096,13.08
785,1,399.92,96.92,503.92,393.3,0.8656,13.096
785,7,535.98,181.26,692.18,401.68,0.9095,13.096
786,1,399.99,97.36,503.14,391.98,0.865,13.113
786,7,535.92,181.12,691.51,401.65,0.913,13.113
787,1,401.08,98.33,501.76,385.97,0.8645,13.13
787,7,535.6,180.78,690.71,401.55,0.9149,13.13
788,1,401.49,97.99,500.71,381.33,0.8648,13.146
788,7,535.07,180.47,689.73,401.52,0.9154,13.146
789,1,402.51,97.93,499.63,374.52,0.8632,13.163
789,7,534.61,180.33,688.76,401.46,0.9162,13.163
790,1,402.64,97.78,498.72,370.74,0.8572,13.18
790,7,533.9,179.98,687.63,401.31,0.9212,13.18
791,1,402.99,97.81,497.86,366.46,0.8572,13.197
791,7,533.06,179.28,686.73,401.24,0.9211,13.197
792,1,403.7,97.52,496.44,358.88,0.8517,13.213
792,7,532.06,178.71,685.68,401.24,0.923,13.213
793,1,404.35,97.46,495.3,352.37,0.8581,13.23
793,7,530.98,178.23,684.48,401.28,0.9229,13.23
794,1,404.16,97.43,494.56,349.71,0.8614,13.247
794,7,529.57,177.74,683.04,401.42,0.9235,13.247
795,1,404.25,97.46,494.01,346.9,0.865,13.263
795,7,528.19,177.17,681.73,401.49,0.917,13.263
796,1,404.37,97.19,493.88,345.11,0.8637,13.28
796,7,527.06,176.39,680.65,401.46,0.9118,13.28
797,1,404.19,96.99,493.74,344.47,0.8716,13.297
797,7,525.98,175.55,679.58,401.45,0.9141,13.297
798,1,403.63,96.67,494.0,346.28,0.8664,13.313
798,7,525.07,174.64,678.62,401.43,0.9082,13.313
799,1,403.05,96.65,493.43,346.42,0.8726,13.33
799,7,524.45,173.95,677.79,401.51,0.9036,13.33
800,1,402.53,96.34,492.96,346.83,0.8714,13.347
800,7,524.06,173.42,677.05,401.58,0.9041,13.347
801,1,402.12,96.22,492.44,347.15,0.8688,13.363
801,7,524.14,173.78,676.34,401.79,0.9005,13.363
802,1,401.99,96.05,491.99,347.22,0.8675,13.38
802,7,523.89,173.83,675.36,401.87,0.9005,13.38
803,1,401.79,96.04,491.58,347.92,0.8676,13.397
803,7,523.04,172.8,674.22,401.83,0.9022,13.397
804,1,401.91,95.9,491.14,347.61,0.8669,13.413
804,7,522.33,171.42,673.26,401.86,0.8998,13.413
805,1,401.8,95.54,490.71,347.92,0.8669,13.43
805,7,521.27,168.9,672.42,401.7,0.9051,13.43
806,1,401.67,95.39,490.24,348.55,0.8651,13.447
806,7,520.71,167.23,671.49,401.6,0.9025,13.447
807,1,401.26,95.37,489.33,348.95,0.8577,13.463
807,7,520.57,166.54,670.23,401.21,0.9027,13.463
808,1,401.09,95.09,488.91,350.13,0.8537,13.48
808,7,520.41,166.14,669.17,401.35,0.8998,13.48
809,1,400.62,95.21,487.92,350.43,0.8489,13.497
809,7,519.68,165.29,667.81,401.58,0.9021,13.497
810,1,401.46,95.32,488.0,350.6,0.8592,13.514
810,7,519.05,164.48,666.54,401.7,0.9041,13.514
811,1,400.28,94.91,486.92,352.34,0.8428,13.53
811,7,518.64,163.97,665.27,401.79,0.9027,13.53
812,1,399.4,94.84,485.98,353.38,0.8387,13.547
812,7,518.33,163.57,664.06,401.8,0.9036,13.547
813,1,393.86,95.03,481.47,353.83,0.8519,13.564
813,7,517.58,163.5,662.35,401.78,0.9045,13.564
814,1,391.81,95.05,480.28,354.24,0.8435,13.58
814,7,516.81,163.87,660.63,402.01,0.9043,13.58
815,1,387.43,95.19,477.43,354.45,0.8565,13.597
815,7,515.91,163.83,659.03,402.02,0.9038,13.597
816,1,387.06,95.08,478.02,354.44,0.8292,13.614
816,7,515.13,163.42,657.67,401.99,0.9023,13.614
817,1,387.95,95.04,479.26,353.89,0.818,13.63
817,7,514.81,162.42,656.94,401.76,0.9074,13.63
818,1,381.97,95.46,475.18,353.82,0.8327,13.647
818,7,514.73,162.08,656.14,401.61,0.9125,13.647
819,1,378.05,95.57,473.28,353.5,0.8285,13.664
819,7,514.3,161.3,655.19,401.47,0.9109,13.664
820,1,375.37,95.11,472.72,352.66,0.837,13.68
820,7,513.84,160.79,654.14,401.46,0.9136,13.68
821,1,373.02,94.81,472.63,352.49,0.8534,13.697
821,7,513.72,160.19,653.44,401.45,0.914,13.697
822,1,371.43,94.69,473.09,352.46,0.8432,13.714
822,7,513.5,159.57,652.77,401.48,0.9108,13.714
823,1,369.23,94.53,473.08,352.57,0.869,13.73
823,7,513.34,158.46,652.33,401.44,0.9092,13.73
824,1,367.67,94.45,473.43,352.43,0.8698,13.747
824,7,513.26,158.04,651.69,401.43,0.906,13.747
825,1,365.7,95.12,472.84,351.68,0.8624,13.764
825,7,513.01,157.27,651.05,401.5,0.9049,13.764
826,1,363.74,95.28,472.66,351.55,0.871,13.78
826,7,512.83,156.53,650.48,401.65,0.9091,13.78
827,1,360.77,95.25,472.64,354.24,0.8649,13.797
827,7,512.68,155.39,649.96,401.69,0.9119,13.797
828,1,358.91,94.73,473.54,356.26,0.8614,13.814
828,7,512.76,154.87,649.37,401.82,0.9168,13.814
829,1,357.66,94.51,474.33,357.19,0.8615,13.83
829,7,512.79,154.2,648.82,402.01,0.9175,13.83
830,1,356.36,94.5,474.76,357.71,0.8655,13.847
830,7,512.64,153.53,647.96,402.16,0.9202,13.847
831,1,355.36,94.51,475.33,358.18,0.8729,13.864
831,7,512.58,152.92,647.11,402.28,0.9194,13.864
832,1,354.16,94.39,475.24,357.7,0.8748,13.881
832,7,512.65,152.36,646.38,402.37,0.9201,13.881
833,1,353.39,94.34,475.52,357.38,0.8713,13.897
833,7,512.96,152.32,645.59,402.41,0.9174,13.897
834,1,352.99,94.36,476.35,357.73,0.8717,13.914
834,7,513.02,151.86,644.85,402.51,0.9174,13.914
835,1,352.58,94.34,476.86,357.53,0.8747,13.931
835,7,513.63,152.32,644.11,402.29,0.9169,13.931
836,1,352.04,94.31,477.05,357.05,0.8653,13.947
836,7,513.9,151.64,643.69,402.28,0.9173,13.947
837,1,351.59,94.28,477.38,356.86,0.8638,13.964
837,7,513.93,151.26,642.9,402.38,0.9169,13.964
838,1,351.26,94.25,477.77,356.75,0.8699,13.981
838,7,514.1,150.32,642.41,402.25,0.9214,13.981
839,1,350.84,94.24,477.93,356.4,0.866,13.997
839,7,514.38,149.55,641.82,401.91,0.9256,13.997
840,1,350.3,94.31,477.69,355.68,0.8724,14.014
840,7,514.76,148.65,641.36,401.42,0.9271,14.014
841,1,349.95,94.36,477.76,355.31,0.8713,14.031
841,7,515.03,148.01,640.82,401.16,0.9237,14.031
842,1,349.62,94.4,477.92,355.15,0.8764,14.047
842,7,515.38,147.48,640.45,401.14,0.9236,14.047
843,1,349.48,94.48,478.14,354.91,0.8784,14.064
843,7,515.61,147.09,639.92,401.17,0.9267,14.064
844,1,349.29,95.1,477.88,354.32,0.879,14.081
844,7,516.06,146.85,639.64,401.3,0.9268,14.081
845,1,349.09,95.38,477.92,354.1,0.8801,14.097
845,7,516.46,146.83,639.18,401.28,0.9254,14.097
846,1,348.79,94.91,478.44,354.44,0.8792,14.114
846,7,516.96,146.82,638.9,401.29,0.9257,14.114
847,1,348.62,94.67,478.77,354.5,0.8816,14.131
847,7,517.24,146.47,638.56,401.36,0.9233,14.131
848,1,348.54,95.2,478.43,353.71,0.8832,14.147
848,7,517.62,146.24,638.26,401.43,0.9188,14.147
849,1,348.31,94.76,478.83,353.91,0.8834,14.164
849,7,517.88,146.09,637.83,401.43,0.9166,14.164
850,1,348.18,95.19,478.62,353.49,0.884,14.181
850,7,518.13,145.79,637.42,401.37,0.915,14.181
851,1,347.99,95.29,478.48,353.02,0.8839,14.198
851,7,518.43,145.72,637.01,401.18,0.9158,14.198
852,1,347.81,95.25,478.47,352.67,0.8866,14.214
852,7,518.56,145.76,636.44,401.06,0.9173,14.214
853,1,347.67,95.23,478.55,352.51,0.8864,14.231
853,7,518.85,145.7,636.25,401.06,0.9156,14.231
854,1,347.53,95.24,478.64,352.47,0.8871,14.248
854,7,518.76,145.7,635.65,401.11,0.9182,14.248
855,1,347.44,95.22,478.7,352.25,0.8864,14.264
855,7,518.61,145.23,635.22,401.07,0.9169,14.264
856,1,347.33,95.19,478.8,352.21,0.8875,14.281
856,7,518.35,144.74,634.69,401.16,0.9208,14.281
857,1,347.2,95.16,478.95,352.36,0.8871,14.298
857,7,518.28,144.52,634.26,401.11,0.9197,14.298
858,1,347.11,95.18,479.05,352.41,0.8859,14.314
858,7,518.06,144.11,633.78,401.07,0.9216,14.314
859,1,346.99,95.14,479.22,352.66,0.8851,14.331
859,7,517.67,143.56,633.26,401.18,0.9181,14.331
860,1,346.88,95.05,479.39,352.96,0.883,14.348
860,7,517.35,142.89,632.85,401.31,0.9188,14.348
861,1,346.82,95.01,479.53,353.16,0.8832,14.364
861,7,517.11,141.95,632.67,401.4,0.9164,14.364
862,1,346.76,95.01,479.64,353.35,0.8836,14.381
